"key","entrez_id","ensembl_gene_id","symbol","disease_id","disease_label","therapeutic_area","is_direct","genetic_association","somatic_mutation","known_drug","rna_expression","affected_pathway","animal_model","literature","tissue_label","source","max_fold_change","expression_score"
"ENSG00000166736-HP_0002018",3359,"ENSG00000166736","HTR3A","HP_0002018","Nausea","phenotype","True",1.01778859611,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000113302-EFO_0005856",3593,"ENSG00000113302","IL12B","EFO_0005856","arthritis","immune system disease; skeletal system disease","True",0.391460654824,0.3232990001,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000166736-EFO_0003948",3359,"ENSG00000166736","HTR3A","EFO_0003948","gastroesophageal reflux disease","digestive system disease","True",1.0099915,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000147246-EFO_0001358",3358,"ENSG00000147246","HTR2C","EFO_0001358","post-traumatic stress disorder","nervous system disease; other disease","True",1.00453858333,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000178394-EFO_0000249",3350,"ENSG00000178394","HTR1A","EFO_0000249","Alzheimers disease","nervous system disease","True",1.0134364677,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000102468-EFO_0007634",3356,"ENSG00000102468","HTR2A","EFO_0007634","major depressive episode","phenotype","True",1.00477316667,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168811-EFO_0000676",3592,"ENSG00000168811","IL12A","EFO_0000676","psoriasis","immune system disease; skin disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168811-EFO_0000540",3592,"ENSG00000168811","IL12A","EFO_0000540","immune system disease",NA,"True",1.18152684748,0.69545417134,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000166736-EFO_0003767",3359,"ENSG00000166736","HTR3A","EFO_0003767","inflammatory bowel disease","immune system disease; digestive system disease","True",0.0215004444444,0,0,0,0,0,0,"Small Intestine - Terminal Ileum","GTExv6",15.34,0.43
"ENSG00000177663-EFO_0000676",23765,"ENSG00000177663","IL17RA","EFO_0000676","psoriasis","immune system disease; skin disease","True",1.01275427378,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000102468-EFO_0001358",3356,"ENSG00000102468","HTR2A","EFO_0001358","post-traumatic stress disorder","nervous system disease; other disease","True",1.01936094994,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000102468-EFO_0003875",3356,"ENSG00000102468","HTR2A","EFO_0003875","peripheral vascular disease","cardiovascular disease","True",0.0519142713685,0,0,0,0,0,0,"Artery - Tibial","GTExv6",16.07,0.44
"ENSG00000164136-EFO_0000676",3600,"ENSG00000164136","IL15","EFO_0000676","psoriasis","immune system disease; skin disease","True",0.230450114738,0,0,0.2,0.0001037182,0,0,"Unspecified","Unspecified",0,0
"ENSG00000113302-EFO_0000706",3593,"ENSG00000113302","IL12B","EFO_0000706","spondyloarthropathy","immune system disease; skeletal system disease","False",1.18924844405,0.733639214175,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000134489-EFO_0000684",59340,"ENSG00000134489","HRH4","EFO_0000684","respiratory system disease",NA,"False",0.60887491196,0,0,0.225,0,0.542653612925,0,"Unspecified","Unspecified",0,0
"ENSG00000150093-EFO_0003885",3688,"ENSG00000150093","ITGB1","EFO_0003885","multiple sclerosis","immune system disease; other disease; nervous system disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000699",3716,"ENSG00000162434","JAK1","EFO_0000699","Sjogren syndrome","immune system disease; eye disease; digestive system disease","True",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000150093-EFO_0000685",3688,"ENSG00000150093","ITGB1","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.2590545,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000160255-EFO_0000612",3689,"ENSG00000160255","ITGB2","EFO_0000612","myocardial infarction","cardiovascular disease","True",0.054558597352,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0003834",3716,"ENSG00000162434","JAK1","EFO_0003834","cutaneous lupus erythematosus","immune system disease; skin disease","True",0.2020055,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0003885",3718,"ENSG00000105639","JAK3","EFO_0003885","multiple sclerosis","immune system disease; other disease; nervous system disease","True",0.013968,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0004208",3716,"ENSG00000162434","JAK1","EFO_0004208","Vitiligo","immune system disease; skin disease","True",0.2649315,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-MP_0001845",3717,"ENSG00000096968","JAK2","MP_0001845","inflammation","phenotype","True",0.170591746666,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0004208",3717,"ENSG00000096968","JAK2","EFO_0004208","Vitiligo","immune system disease; skin disease","True",0.2589,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000254647-EFO_0001360",3630,"ENSG00000254647","INS","EFO_0001360","type II diabetes mellitus","metabolic disease","True",1.06815012834,1,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000104365-EFO_0000195",3551,"ENSG00000104365","IKBKB","EFO_0000195","metabolic syndrome","metabolic disease","True",0.0256448166667,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000115602-EFO_0000341",9173,"ENSG00000115602","IL1RL1","EFO_0000341","chronic obstructive pulmonary disease","respiratory system disease","True",0.0132011693,0.0001006772,0,0,0,0,0,"Lung","GTExv6",40.91,0.65
"ENSG00000128052-EFO_0000717",3791,"ENSG00000128052","KDR","EFO_0000717","systemic scleroderma","immune system disease; eye disease; genetic disorder; skeletal system disease; skin disease","True",0.711970583333,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0000274",3718,"ENSG00000105639","JAK3","EFO_0000274","atopic eczema","immune system disease; skin disease","True",0.208046520378,0,0,0.2,1.70584e-05,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0000270",3718,"ENSG00000105639","JAK3","EFO_0000270","asthma","respiratory system disease","True",0.0598554812245,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0000685",3718,"ENSG00000105639","JAK3","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",1.01393137177,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_1001996",3716,"ENSG00000162434","JAK1","EFO_1001996","Thalassemia","hematological system disease; genetic disorder","False",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0000401",3717,"ENSG00000096968","JAK2","EFO_0000401","diabetic nephropathy","metabolic disease; kidney disease","True",0.213366538889,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0000384",3718,"ENSG00000105639","JAK3","EFO_0000384","Crohn's disease","immune system disease; digestive system disease","True",0.284722222222,0,0,0.284722222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0002429",3717,"ENSG00000096968","JAK2","EFO_0002429","polycythemia vera","hematological system disease; neoplasm","True",1.39931962985,1.00010727752,1.00890385248,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000254647-EFO_0000400",3630,"ENSG00000254647","INS","EFO_0000400","diabetes mellitus","metabolic disease","True",1.47256175909,1.46370460354,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0002430",3717,"ENSG00000096968","JAK2","EFO_0002430","primary myelofibrosis","hematological system disease; neoplasm; skeletal system disease","True",1.14897642115,0,0.5555555556,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000160255-EFO_0003106",3689,"ENSG00000160255","ITGB2","EFO_0003106","pneumonia","infectious disease; respiratory system disease","True",0.152248186795,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000270",3716,"ENSG00000162434","JAK1","EFO_0000270","asthma","respiratory system disease","True",0.05029598,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000150093-EFO_0000384",3688,"ENSG00000150093","ITGB1","EFO_0000384","Crohn's disease","immune system disease; digestive system disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0003898",3718,"ENSG00000105639","JAK3","EFO_0003898","ankylosing spondylitis","immune system disease; skeletal system disease","True",0.200044535475,0,0,0.2,0.0001781419,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-Orphanet_71493",3717,"ENSG00000096968","JAK2","Orphanet_71493","Familial thrombocytosis","hematological system disease; genetic disorder","True",0.613737166667,0.609375,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000198",3716,"ENSG00000162434","JAK1","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",0.5843255556,0,0.5555555556,0.1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000128052-EFO_1001459",3791,"ENSG00000128052","KDR","EFO_1001459","diabetic foot","cardiovascular disease","True",0.206244944444,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0003767",3718,"ENSG00000105639","JAK3","EFO_0003767","inflammatory bowel disease","immune system disease; digestive system disease","True",1.14372609878,0,0.5555555556,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0000676",3717,"ENSG00000096968","JAK2","EFO_0000676","psoriasis","immune system disease; skin disease","True",1.17290579389,0.6704575749,0,1,0.0001188,0,0,"Unspecified","Unspecified",0,0
"ENSG00000104365-EFO_0000685",3551,"ENSG00000104365","IKBKB","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.0486757581866,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000150093-EFO_0003929",3688,"ENSG00000150093","ITGB1","EFO_0003929","relapsing-remitting multiple sclerosis","immune system disease; other disease; nervous system disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000729",3716,"ENSG00000162434","JAK1","EFO_0000729","ulcerative colitis","immune system disease; digestive system disease","True",1.00862275,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000160255-EFO_0000684",3689,"ENSG00000160255","ITGB2","EFO_0000684","respiratory system disease",NA,"True",0.162744497318,0,0,0,4.01716e-05,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0004192",3718,"ENSG00000105639","JAK3","EFO_0004192","alopecia areata","skin disease; genetic disorder","True",0.2025785,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000676",3716,"ENSG00000162434","JAK1","EFO_0000676","psoriasis","immune system disease; skin disease","True",1.01831070441,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0004192",3716,"ENSG00000162434","JAK1","EFO_0004192","alopecia areata","skin disease; genetic disorder","True",0.277897597222,0,0,0.272222222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0000274",3717,"ENSG00000096968","JAK2","EFO_0000274","atopic eczema","immune system disease; skin disease","True",0.98649527466,0,0,0.98087414966,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000004487-EFO_0000198",23028,"ENSG00000004487","KDM1A","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",0.04234,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000128052-EFO_0004683",3791,"ENSG00000128052","KDR","EFO_0004683","wet macular degeneration","nervous system disease; eye disease","True",0.0344352916667,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000384",3716,"ENSG00000162434","JAK1","EFO_0000384","Crohn's disease","immune system disease; digestive system disease","True",0.938472211233,0,0,0.932953546233,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0002506",3716,"ENSG00000162434","JAK1","EFO_0002506","osteoarthritis","immune system disease; skeletal system disease","True",0.014504,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000685",3716,"ENSG00000162434","JAK1","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",1.01320359504,0,0,1,7.87985e-05,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0002690",3718,"ENSG00000105639","JAK3","EFO_0002690","systemic lupus erythematosus","immune system disease; skeletal system disease","True",0.245318111111,0,0,0.241736111111,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000401",3716,"ENSG00000162434","JAK1","EFO_0000401","diabetic nephropathy","metabolic disease; kidney disease","True",0.335488301222,0.282658079,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_1001996",3717,"ENSG00000096968","JAK2","EFO_1001996","Thalassemia","hematological system disease; genetic disorder","True",0.214447171111,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0000198",3717,"ENSG00000096968","JAK2","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",0.795672519272,0,0.766079153326,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0004192",3717,"ENSG00000096968","JAK2","EFO_0004192","alopecia areata","skin disease; genetic disorder","True",0.274036722222,0,0,0.272222222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000150093-EFO_0003840",3688,"ENSG00000150093","ITGB1","EFO_0003840","chronic progressive multiple sclerosis","immune system disease; other disease; nervous system disease","True",0.761111111111,0,0,0.761111111111,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000150093-EFO_0000270",3688,"ENSG00000150093","ITGB1","EFO_0000270","asthma","respiratory system disease","True",0.0649365,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0002430",3716,"ENSG00000162434","JAK1","EFO_0002430","primary myelofibrosis","hematological system disease; neoplasm; skeletal system disease","True",1.00873875167,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0000676",3718,"ENSG00000105639","JAK3","EFO_0000676","psoriasis","immune system disease; skin disease","True",1.01475411232,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0003778",3716,"ENSG00000162434","JAK1","EFO_0003778","psoriatic arthritis","immune system disease","True",0.973277777778,0,0,0.973277777778,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000096968-EFO_0000685",3717,"ENSG00000096968","JAK2","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",1.0757241605,0.2818302996,0,1,0.0001244066,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0000729",3718,"ENSG00000105639","JAK3","EFO_0000729","ulcerative colitis","immune system disease; digestive system disease","True",1.14331316668,0,0.5555555556,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0000274",3716,"ENSG00000162434","JAK1","EFO_0000274","atopic eczema","immune system disease; skin disease","True",1.00201673982,0,0,1,0.0001011584,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0003898",3716,"ENSG00000162434","JAK1","EFO_0003898","ankylosing spondylitis","immune system disease; skeletal system disease","True",0.25,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000128052-EFO_0000253",3791,"ENSG00000128052","KDR","EFO_0000253","amyotrophic lateral sclerosis","nervous system disease","True",0.171625651944,0,0,0.142361111111,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000134460-EFO_0000546",3559,"ENSG00000134460","IL2RA","EFO_0000546","injury","other disease","True",0.09,0,0,0.09,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169194-EFO_0000274",3596,"ENSG00000169194","IL13","EFO_0000274","atopic eczema","immune system disease; skin disease","True",1.11935378843,0.767367310161,0,0.917722222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169194-EFO_0003956",3596,"ENSG00000169194","IL13","EFO_0003956","seasonal allergic rhinitis","immune system disease","True",0.0572182572943,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112115-EFO_0003778",3605,"ENSG00000112115","IL17A","EFO_0003778","psoriatic arthritis","immune system disease","True",1.03171194057,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000150782-EFO_0000274",3606,"ENSG00000150782","IL18","EFO_0000274","atopic eczema","immune system disease; skin disease","True",0.0857021261369,0,0,0,3.92111e-05,0,0,"Skin - Sun Exposed (Lower leg)","GTExv6",18.23,0.48
"ENSG00000106348-EFO_0000198",3614,"ENSG00000106348","IMPDH1","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",0.814097247742,0,0,0.814097247742,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000171105-EFO_0004593",3643,"ENSG00000171105","INSR","EFO_0004593","gestational diabetes","metabolic disease","True",1.01700299988,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112115-EFO_0003885",3605,"ENSG00000112115","IL17A","EFO_0003885","multiple sclerosis","immune system disease; other disease; nervous system disease","True",0.304410410563,0,0,0.272222222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112115-EFO_0001359",3605,"ENSG00000112115","IL17A","EFO_0001359","type I diabetes mellitus","immune system disease; metabolic disease","True",0.231337246078,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169047-EFO_0001365",3667,"ENSG00000169047","IRS1","EFO_0001365","age-related macular degeneration","nervous system disease; eye disease","True",0.027595,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000171105-HP_0000833",3643,"ENSG00000171105","INSR","HP_0000833","Glucose intolerance","phenotype","True",0.0597795639955,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000136634-EFO_0003885",3586,"ENSG00000136634","IL10","EFO_0003885","multiple sclerosis","immune system disease; other disease; nervous system disease","True",0.0841496732393,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000171105-EFO_0001073",3643,"ENSG00000171105","INSR","EFO_0001073","obesity","metabolic disease","True",0.148634725668,0,0,0.1225,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000171105-EFO_0001359",3643,"ENSG00000171105","INSR","EFO_0001359","type I diabetes mellitus","immune system disease; metabolic disease","True",1.01896606988,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000160255-EFO_1000985",3689,"ENSG00000160255","ITGB2","EFO_1000985","intermediate coronary syndrome","cardiovascular disease","True",0.0452679811111,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112115-EFO_0003780",3605,"ENSG00000112115","IL17A","EFO_0003780","Behcet's syndrome","immune system disease; cardiovascular disease","True",0.711217078912,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106348-EFO_0005761",3614,"ENSG00000106348","IMPDH1","EFO_0005761","lupus nephritis","kidney disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106348-EFO_0000384",3614,"ENSG00000106348","IMPDH1","EFO_0000384","Crohn's disease","immune system disease; digestive system disease","True",0.25,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000171105-HP_0001943",3643,"ENSG00000171105","INSR","HP_0001943","Hypoglycemia","phenotype","True",1.01952864416,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000171105-EFO_0005672",3643,"ENSG00000171105","INSR","EFO_0005672","acute coronary syndrome","cardiovascular disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169047-EFO_0003770",3667,"ENSG00000169047","IRS1","EFO_0003770","diabetic retinopathy","metabolic disease; eye disease","True",0.0319387827938,0.002955131175,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106348-EFO_1001413",3614,"ENSG00000106348","IMPDH1","EFO_1001413","Respiratory Syncytial Virus Infection","infectious disease","True",0.875,0,0,0.875,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112115-EFO_0000764",3605,"ENSG00000112115","IL17A","EFO_0000764","HIV infection","infectious disease","True",0.0749302516187,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112115-EFO_0003894",3605,"ENSG00000112115","IL17A","EFO_0003894","acne","skin disease","True",0.20888409095,0,0,0,2.5182e-05,0,0,"Unspecified","Unspecified",0,0
"ENSG00000198001-EFO_0000540",51135,"ENSG00000198001","IRAK4","EFO_0000540","immune system disease",NA,"False",1.39958681903,1.30625,0,0,0,1,0,"Unspecified","Unspecified",0,0
"ENSG00000171105-EFO_0000400",3643,"ENSG00000171105","INSR","EFO_0000400","diabetes mellitus","metabolic disease","True",1.46670919896,1.42361111111,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106348-EFO_0000540",3614,"ENSG00000106348","IMPDH1","EFO_0000540","immune system disease",NA,"True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112115-EFO_0000706",3605,"ENSG00000112115","IL17A","EFO_0000706","spondyloarthropathy","immune system disease; skeletal system disease","True",1.01873324738,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106348-EFO_0003047",3614,"ENSG00000106348","IMPDH1","EFO_0003047","hepatitis C infection","infectious disease","True",0.7,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000150782-EFO_0005672",3606,"ENSG00000150782","IL18","EFO_0005672","acute coronary syndrome","cardiovascular disease","True",0.0941197808791,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106348-EFO_0004255",3614,"ENSG00000106348","IMPDH1","EFO_0004255","nephrotic syndrome","kidney disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169047-EFO_0000676",3667,"ENSG00000169047","IRS1","EFO_0000676","psoriasis","immune system disease; skin disease","True",0.00028947205,0,0,0,0.00028947205,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0003778",3718,"ENSG00000105639","JAK3","EFO_0003778","psoriatic arthritis","immune system disease","True",0.952777777778,0,0,0.952777777778,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0002690",3716,"ENSG00000162434","JAK1","EFO_0002690","systemic lupus erythematosus","immune system disease; skeletal system disease","True",0.286674841083,0,0,0.275975623583,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000160255-EFO_0006803",3689,"ENSG00000160255","ITGB2","EFO_0006803","vasculitis","cardiovascular disease","True",0.0429441963922,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0003767",3716,"ENSG00000162434","JAK1","EFO_0003767","inflammatory bowel disease","immune system disease; digestive system disease","True",1.01145158995,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105639-EFO_0003834",3718,"ENSG00000105639","JAK3","EFO_0003834","cutaneous lupus erythematosus","immune system disease; skin disease","True",0.010314,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000160255-EFO_0000384",3689,"ENSG00000160255","ITGB2","EFO_0000384","Crohn's disease","immune system disease; digestive system disease","True",0.02799033,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0005856",3716,"ENSG00000162434","JAK1","EFO_0005856","arthritis","immune system disease; skeletal system disease","True",1.01374119264,0,0,1,7.87985e-05,0,0,"Unspecified","Unspecified",0,0
"ENSG00000162434-EFO_0002429",3716,"ENSG00000162434","JAK1","EFO_0002429","polycythemia vera","hematological system disease; neoplasm","True",1.01093294526,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000004487-Orphanet_232",23028,"ENSG00000004487","KDM1A","Orphanet_232","Sickle cell anemia","reproductive system disease; endocrine system disease; genetic disorder; hematological system disease; skeletal system disease","True",0.0319395,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000171105-EFO_1001458",3643,"ENSG00000171105","INSR","EFO_1001458","diabetic cardiomyopathy","cardiovascular disease","True",0.034004,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000256269-Orphanet_738",3145,"ENSG00000256269","HMBS","Orphanet_738","Porphyria","metabolic disease; genetic disorder; skin disease","True",1.36784092124,1.36111111111,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169194-EFO_0004232",3596,"ENSG00000169194","IL13","EFO_0004232","eosinophilic esophagitis","digestive system disease","True",0.213667572797,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000164136-EFO_0001060",3600,"ENSG00000164136","IL15","EFO_0001060","celiac disease","digestive system disease","True",0.221468326196,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000150782-EFO_0001360",3606,"ENSG00000150782","IL18","EFO_0001360","type II diabetes mellitus","metabolic disease","True",0.0909662283153,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112116-EFO_0000729",112744,"ENSG00000112116","IL17F","EFO_0000729","ulcerative colitis","immune system disease; digestive system disease","True",0.0481210543424,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000112115-EFO_0003898",3605,"ENSG00000112115","IL17A","EFO_0003898","ankylosing spondylitis","immune system disease; skeletal system disease","True",1.01871221234,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000136634-EFO_0002690",3586,"ENSG00000136634","IL10","EFO_0002690","systemic lupus erythematosus","immune system disease; skeletal system disease","True",0.527637550711,0.455771368042,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000110944-EFO_0000685",51561,"ENSG00000110944","IL23A","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.262147774306,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000117594-HP_0003124",3290,"ENSG00000117594","HSD11B1","HP_0003124","hypercholesterolemia","phenotype","True",0.012096,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000117594-EFO_0000249",3290,"ENSG00000117594","HSD11B1","EFO_0000249","Alzheimers disease","nervous system disease","True",0.02441371,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000117594-EFO_0000516",3290,"ENSG00000117594","HSD11B1","EFO_0000516","glaucoma","nervous system disease; eye disease","True",0.0317822491525,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000010810-EFO_0000249",2534,"ENSG00000010810","FYN","EFO_0000249","Alzheimers disease","nervous system disease","True",0.0526050555556,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000011677-EFO_0000474",2556,"ENSG00000011677","GABRA3","EFO_0000474","epilepsy","nervous system disease; other disease","True",1.01003536111,0,0,1,0,0,0,"Brain - Frontal Cortex (BA9)","GTExv6",199.94,0.84
"ENSG00000186297-EFO_0000474",2558,"ENSG00000186297","GABRA5","EFO_0000474","epilepsy","nervous system disease; other disease","True",1.008397125,0,0,1,0,0,0,"Brain - Nucleus accumbens (basal ganglia)","GTExv6",1039.2,0.93
"ENSG00000204681-EFO_0003948",2550,"ENSG00000204681","GABBR1","EFO_0003948","gastroesophageal reflux disease","digestive system disease","True",0.812576357017,0,0,0.812576357017,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000011677-EFO_0004698",2556,"ENSG00000011677","GABRA3","EFO_0004698","insomnia","nervous system disease; other disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
